"","scene","person","script","place","daytime","emo","hero"
"1935",74,"TONY/IRON MAN","his ribs. He puts on his EARPIECE."," BANNER'S LAB ","MORNING","anger","alter ego"
"1936",74,"NICK FURY","NICK FURY"," BANNER'S LAB ","MORNING","anger","hero"
"1937",74,"NICK FURY","Hill?!"," BANNER'S LAB ","MORNING","anger","hero"
"1938",76,"NICK FURY","NICK FURY"," BANNER'S LAB ","MORNING","negative","hero"
"1939",76,"NICK FURY","Stark! You copy that?!"," BANNER'S LAB ","MORNING","negative","hero"
"1940",76,"NICK FURY","TONY (V.O.)"," BANNER'S LAB ","MORNING","negative","hero"
"1941",76,"NICK FURY","I'm on it!"," BANNER'S LAB ","MORNING","negative","hero"
"1942",76,"NICK FURY","NICK FURY"," BANNER'S LAB ","MORNING","negative","hero"
"1943",76,"NICK FURY","Coulson! Initiate official lock down in"," BANNER'S LAB ","MORNING","negative","hero"
"1944",76,"NICK FURY","the detention section then get to the"," BANNER'S LAB ","MORNING","negative","hero"
"1945",76,"NICK FURY","armory! Move out!"," BANNER'S LAB ","MORNING","negative","hero"
"1946",79,"CLINT BARTON/HAWKEYE","BARTON"," HELICARRIER DECK ","DAY","sadness","alter ego"
"1947",79,"CLINT BARTON/HAWKEYE","Get that engine down! Detention! Get"," HELICARRIER DECK ","DAY","sadness","alter ego"
"1948",79,"CLINT BARTON/HAWKEYE","him through the dark! Come with me."," HELICARRIER DECK ","DAY","sadness","alter ego"
"1949",79,"CLINT BARTON/HAWKEYE","Two of his men follow him. They head towards the bridge."," HELICARRIER DECK ","DAY","sadness","alter ego"
"1950",80,"TONY/IRON MAN","TONY"," ND HALLWAY, CARRIER ","MORNING","trust","alter ego"
"1951",80,"TONY/IRON MAN","Find engine three. I'll meet you there."," ND HALLWAY, CARRIER ","MORNING","trust","alter ego"
"1952",80,"TONY/IRON MAN","Cap peels off as Tony approaches a tech room. Inside, Tony's"," ND HALLWAY, CARRIER ","MORNING","trust","alter ego"
"1953",80,"TONY/IRON MAN","IRON MAN suit stands waiting, lit above in all its glory."," ND HALLWAY, CARRIER ","MORNING","trust","alter ego"
"1954",81,"NATASHA/BLACK WIDOW","NATASHA"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1955",81,"NATASHA/BLACK WIDOW","Doctor... Bruce, you gotta fight it."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1956",81,"NATASHA/BLACK WIDOW","This is just what Loki wants. We're"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1957",81,"NATASHA/BLACK WIDOW","gonna be okay. Listen to me."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1958",81,"NATASHA/BLACK WIDOW","Two approaching SHIELD soldiers arrive to check on her. She"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1959",81,"NATASHA/BLACK WIDOW","furiously WAVES them away. They bolt out of there."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1960",81,"NATASHA/BLACK WIDOW","NATASHA"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1961",81,"NATASHA/BLACK WIDOW","We're gonna be okay. Right? I swear on"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1962",81,"NATASHA/BLACK WIDOW","my life I will get you out of this, you"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1963",81,"NATASHA/BLACK WIDOW","will walk away, and never..."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1964",81,"BANNER/HULK","BANNER"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","fear","alter ego"
"1965",81,"BANNER/HULK","Your life?"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","fear","alter ego"
"1966",81,"BANNER/HULK","His voice has the change in it -- the bitter amusement is"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","fear","alter ego"
"1967",81,"BANNER/HULK","morphing to a growled threat. Another explosion rocks the"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","fear","alter ego"
"1968",81,"BANNER/HULK","carrier -- and he turns to look at her, transforming just as the"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","fear","alter ego"
"1969",81,"BANNER/HULK","lights go out."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","fear","alter ego"
"1970",81,"NATASHA/BLACK WIDOW","NATASHA"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1971",81,"NATASHA/BLACK WIDOW","(PLEADING)"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1972",81,"NATASHA/BLACK WIDOW","Bruce."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1973",81,"NATASHA/BLACK WIDOW","Banner suddenly starts transforming into the HULK and gives"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1974",81,"NATASHA/BLACK WIDOW","Natasha one last knowing look. Natasha STRUGGLES FREE of the"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1975",81,"NATASHA/BLACK WIDOW","rubble. She stops."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1976",81,"NATASHA/BLACK WIDOW","The HULK, sensing her, turns his head and puts on a face of a"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1977",81,"NATASHA/BLACK WIDOW","disturb monster. Natasha JOLTS up the stairs with the HULK"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1978",81,"NATASHA/BLACK WIDOW","chasing after her. Natasha maneuvers like a black widow should."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1979",81,"NATASHA/BLACK WIDOW","She rolls under a turbine, starts to crawl within the maze of"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1980",81,"NATASHA/BLACK WIDOW","pipes. The HULK pulls them out from above the catwalk."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1981",81,"NATASHA/BLACK WIDOW","Natasha falls through under the catwalks and quickly and"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1982",81,"NATASHA/BLACK WIDOW","stealthily escapes. The HULK lets out a ROAR OF RAGE unlike"," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1983",81,"NATASHA/BLACK WIDOW","anything. PRIMAL. Not human."," LOWER EQUIPMENT ROOM, CARRIER ","MORNING","disgust","alter ego"
"1984",83,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1985",83,"NICK FURY","Bring the carrier inwards and head"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1986",83,"NICK FURY","south. Take us to the water."," HELICARRIER BRIDGE ","DAY","anger","hero"
"1987",83,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1988",83,"NICK FURY","Is the sun coming up?!"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1989",83,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1990",83,"NICK FURY","Then put it on the left! Get us over"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1991",83,"NICK FURY","water! One more turbine goes down and"," HELICARRIER BRIDGE ","DAY","anger","hero"
"1992",83,"NICK FURY","we drop."," HELICARRIER BRIDGE ","DAY","anger","hero"
"1993",84,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," HELICARRIER PORT SIDE ","DAY","negative","hero"
"1994",84,"STEVE/CAPTAIN AMERICA","Stark, I'm here!"," HELICARRIER PORT SIDE ","DAY","negative","hero"
"1995",84,"TONY/IRON MAN","TONY"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"1996",84,"TONY/IRON MAN","Good. See what we got."," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"1997",84,"TONY/IRON MAN","Tony flies in his IRON MAN suit and gets close to the damaged"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"1998",84,"TONY/IRON MAN","engine."," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"1999",84,"TONY/IRON MAN","INSIDE THE SUIT"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2000",84,"TONY/IRON MAN","Tony observes within his viewscreen at the damaged engine and"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2001",84,"TONY/IRON MAN","its layouts."," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2002",84,"TONY/IRON MAN","TONY"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2003",84,"TONY/IRON MAN","I gotta get this super conducting"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2004",84,"TONY/IRON MAN","cooling system back online before I can"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2005",84,"TONY/IRON MAN","access the rotors and work on"," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2006",84,"TONY/IRON MAN","dislodging the debris."," HELICARRIER PORT SIDE ","DAY","trust","alter ego"
"2007",85,"TONY/IRON MAN","IRON MAN"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2008",85,"TONY/IRON MAN","I need you to get to that engine"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2009",85,"TONY/IRON MAN","control panel and tell me which relays"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2010",85,"TONY/IRON MAN","are in overload position."," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2011",85,"TONY/IRON MAN","IRON MAN flies into giant cooling conductors. CAPTAIN AMERICA"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2012",85,"TONY/IRON MAN","JUMPS over to the other side of the broken railing. CAPTAIN"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2013",85,"TONY/IRON MAN","AMERICA gets himself to the control panel and opens it up. For a"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2014",85,"TONY/IRON MAN","man who grew up as a YANK, what the fuck is this!"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2015",85,"TONY/IRON MAN","IRON MAN"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2016",85,"TONY/IRON MAN","What's it look like in there?"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2017",85,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2018",85,"STEVE/CAPTAIN AMERICA","It seems to run on some form of"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2019",85,"STEVE/CAPTAIN AMERICA","electricity."," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2020",85,"TONY/IRON MAN","IRON MAN"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2021",85,"TONY/IRON MAN","Well, you're not wrong."," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2022",87,"THOR","THOR"," HELICARRIER AIRCRAFT PORT ","DAY","fear","hero"
"2023",87,"THOR","We are not your enemies, Banner! Try to"," HELICARRIER AIRCRAFT PORT ","DAY","fear","hero"
"2024",87,"THOR","think!"," HELICARRIER AIRCRAFT PORT ","DAY","fear","hero"
"2025",87,"THOR","HULK lifts his arm up, to Thor's surprise, and he SENDS HIM"," HELICARRIER AIRCRAFT PORT ","DAY","fear","hero"
"2026",87,"THOR","FLYING AS HE PUNCHES THOR'S FACE WITH HIS FIST."," HELICARRIER AIRCRAFT PORT ","DAY","fear","hero"
"2027",88,"TONY/IRON MAN","TONY"," HELICARRIER PORT SIDE ","DAY","joy","alter ego"
"2028",88,"TONY/IRON MAN","Even if I clear the rotors, this thing"," HELICARRIER PORT SIDE ","DAY","joy","alter ego"
"2029",88,"TONY/IRON MAN","won't re-engage without a jump. I'm"," HELICARRIER PORT SIDE ","DAY","joy","alter ego"
"2030",88,"TONY/IRON MAN","gonna have to get in there and push."," HELICARRIER PORT SIDE ","DAY","joy","alter ego"
"2031",89,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2032",89,"STEVE/CAPTAIN AMERICA","Well if that thing gets up to speed,"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2033",89,"STEVE/CAPTAIN AMERICA","you'll get shredded!"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2034",89,"TONY/IRON MAN","TONY"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2035",89,"TONY/IRON MAN","Then stay in the control unit and"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2036",89,"TONY/IRON MAN","reverse polarity long enough to"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2037",89,"TONY/IRON MAN","disengage mag..."," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2038",89,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2039",89,"STEVE/CAPTAIN AMERICA","Speak English!"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2040",89,"TONY/IRON MAN","TONY"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2041",89,"TONY/IRON MAN","See that red lever? It'll slow the"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2042",89,"TONY/IRON MAN","rotors down long enough for me to get"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2043",89,"TONY/IRON MAN","out. Stand by it, wait for my word."," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2044",89,"TONY/IRON MAN","CAPTAIN AMERICA looks over at the other side where he was. He"," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2045",89,"TONY/IRON MAN","sees the red lever and JUMPS towards it."," HELICARRIER PORT SIDE ","DAY","positive","alter ego"
"2046",91,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2047",91,"NICK FURY","We need a full evac on the lower hangar"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2048",91,"NICK FURY","bay."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2049",91,"NICK FURY","Agent Hill nods. She leaves to exit out, but a SLIDING GRENADE"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2050",91,"NICK FURY","appears."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2051",91,"NICK FURY","AGENT MARIA HILL"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2052",91,"NICK FURY","GRENADE!"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2053",91,"NICK FURY","The grenade goes off, sending her down the steps. Fury FIRES a"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2054",91,"NICK FURY","shot at the open entrance. He moves over behind the side of the"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2055",91,"NICK FURY","entrance. A handful of Barton's men enter. Watchful, ready,"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2056",91,"NICK FURY","waiting... Fury steps out, his GUN drawn."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2057",91,"NICK FURY","A SHOOT OUT and HAND-TO-HAND ensues, but Fury is unable to stop"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2058",91,"NICK FURY","one of them, which is why he is shot in the head by Agent Hill,"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2059",91,"NICK FURY","who looks hot and sexy holding her gun."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2060",94,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","positive","hero"
"2061",94,"NICK FURY","Get his attention."," HELICARRIER BRIDGE ","DAY","positive","hero"
"2062",94,"NICK FURY","AGENT MARIA HILL"," HELICARRIER BRIDGE ","DAY","positive","hero"
"2063",94,"NICK FURY","(on her EARPIECE)"," HELICARRIER BRIDGE ","DAY","positive","hero"
"2064",94,"NICK FURY","Escort 606, proceed to 270 MAIN"," HELICARRIER BRIDGE ","DAY","positive","hero"
"2065",94,"NICK FURY","SHUTTLE! Don't get too close."," HELICARRIER BRIDGE ","DAY","positive","hero"
"2066",94,"NICK FURY","ESCORT 606 PILOT (V.O.)"," HELICARRIER BRIDGE ","DAY","positive","hero"
"2067",94,"NICK FURY","Copy."," HELICARRIER BRIDGE ","DAY","positive","hero"
"2068",98,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2069",98,"NICK FURY","They are not getting through here, so"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2070",98,"NICK FURY","what the hell..."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2071",98,"NICK FURY","Suddenly, Barton LOOSES an arrow down to the bridge and EXPLODES"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2072",98,"NICK FURY","critical spots. Barton releases a multi-tipped arrow towards"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2073",98,"NICK FURY","Fury, but instead hits his command desk, right above a USB"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2074",98,"NICK FURY","OUTLETS."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2075",98,"NICK FURY","Fury FIRES at Barton, but is already gone. The arrow then self-"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2076",98,"NICK FURY","activates and inserts itself into the outlets, hacking every"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2077",98,"NICK FURY","single monitor and main frame. The hacking causes Engine 1 to"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2078",98,"NICK FURY","shut off. Suddenly, the HELICARRIER begins to DANGEROUSLY TILT"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2079",98,"NICK FURY","to one side."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2080",98,"NICK FURY","AGENT JASPER SITWELL (O.S.)"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2081",98,"NICK FURY","Sir, we've lost all power in Engine 1."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2082",98,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2083",98,"NICK FURY","It's Barton. He took out our systems."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2084",98,"NICK FURY","He's headed for the detention level."," HELICARRIER BRIDGE ","DAY","negative","hero"
"2085",98,"NICK FURY","Does anybody copy?"," HELICARRIER BRIDGE ","DAY","negative","hero"
"2086",99,"NATASHA/BLACK WIDOW","NATASHA"," LOWER EQUIPMENT ROOM, CARRIER-","DAY","negative","alter ego"
"2087",99,"NATASHA/BLACK WIDOW","This is Agent Romanoff. I copy."," LOWER EQUIPMENT ROOM, CARRIER-","DAY","negative","alter ego"
"2088",99,"NATASHA/BLACK WIDOW","Natasha SPRINGS up and runs for Barton."," LOWER EQUIPMENT ROOM, CARRIER-","DAY","negative","alter ego"
"2089",100,"TONY/IRON MAN","IRON MAN"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2090",100,"TONY/IRON MAN","Yeah. Noticed."," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2091",100,"TONY/IRON MAN","The rotors start propelling faster and faster as IRON MAN'S"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2092",100,"TONY/IRON MAN","BOOSTERS get more and more bright."," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2093",100,"TONY/IRON MAN","On the other side, CAPTAIN AMERICA continuously shoots at"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2094",100,"TONY/IRON MAN","Barton's men. Blinking at the wrong moment, CAPTAIN AMERICA"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2095",100,"TONY/IRON MAN","loses the upper hand and SLIDES off the railing, but grabs onto"," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2096",100,"TONY/IRON MAN","a LOOSE CABLE."," HELICARRIER PORT SIDE ","DAY","positive","hero"
"2097",101,"THOR","THOR"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2098",101,"THOR","NO!"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2099",101,"THOR","Thor CHARGES at his brother. Loki walks up to him and CROUCHES"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2100",101,"THOR","down to attack. THOR ONLY GOES THROUGH HIM. The false Loki"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2101",101,"THOR","dissipates into nothingness. THE REAL LOKI comes out from behind"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2102",101,"THOR","the cell door, which closes on THOR, locking him up. Loki"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2103",101,"THOR","smiles."," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
"2104",101,"LOKI","LOKI"," HELICARRIER DETENTION SECTION ","DAY","negative","hero"
